video,label,ear,mar
0.mp4,0,0.172,1.6301
0.mp4,0,0.109,1.5185
0.mp4,0,0.1597,1.7858
0.mp4,0,0.1688,1.5838
0.mp4,0,0.1625,1.5919
0.mp4,0,0.15,1.6071
0.mp4,0,0.1469,2.2963
0.mp4,0,0.1561,2.3208
0.mp4,0,0.1655,2.1923
0.mp4,0,0.1802,2.3884
0.mp4,0,0.1658,2.1113
0.mp4,0,0.1722,2.1017
0.mp4,0,0.1841,2.0523
0.mp4,0,0.1796,2.3177
0.mp4,0,0.1719,2.0466
0.mp4,0,0.1759,2.1686
0.mp4,0,0.179,2.1988
0.mp4,0,0.1295,2.2872
0.mp4,0,0.1205,2.0148
0.mp4,0,0.152,1.7769
0.mp4,0,0.164,1.7564
0.mp4,0,0.1778,1.8197
0.mp4,0,0.1615,1.7824
0.mp4,0,0.1577,1.8031
0.mp4,0,0.1588,1.7486
0.mp4,0,0.1698,1.8014
0.mp4,0,0.1761,1.7345
0.mp4,0,0.259,3.0467
0.mp4,0,0.1706,2.6717
0.mp4,0,0.1906,2.3074
0.mp4,0,0.1432,2.5005
0.mp4,0,0.1738,2.5726
0.mp4,0,0.1397,2.0874
0.mp4,0,0.1804,1.8687
0.mp4,0,0.1623,1.8159
0.mp4,0,0.1646,1.793
0.mp4,0,0.138,1.8655
0.mp4,0,0.1675,1.8698
0.mp4,0,0.1859,1.9052
0.mp4,0,0.1874,1.78
0.mp4,0,0.1891,1.7309
0.mp4,0,0.1902,1.7656
0.mp4,0,0.1575,1.7584
0.mp4,0,0.1822,1.8104
0.mp4,0,0.1841,1.7187
0.mp4,0,0.1724,2.6744
0.mp4,0,0.1621,2.2887
0.mp4,0,0.1732,1.903
0.mp4,0,0.1835,1.9135
0.mp4,0,0.1916,1.8543
0.mp4,0,0.1861,1.7819
0.mp4,0,0.1777,1.8007
0.mp4,0,0.1558,1.9177
0.mp4,0,0.1803,1.8453
0.mp4,0,0.191,1.8013
0.mp4,0,0.186,1.5718
0.mp4,0,0.168,1.9009
0.mp4,0,0.175,1.5304
0.mp4,0,0.1939,2.5965
0.mp4,0,0.1992,2.2568
0.mp4,0,0.1825,1.6696
0.mp4,0,0.1812,1.7127
0.mp4,0,0.1858,1.6965
0.mp4,0,0.1674,1.6907
0.mp4,0,0.19,1.4943
0.mp4,0,0.1609,1.5654
0.mp4,0,0.1788,1.4931
0.mp4,0,0.1527,1.4905
0.mp4,0,0.1553,1.5457
0.mp4,0,0.1716,1.6197
0.mp4,0,0.1524,1.7046
0.mp4,0,0.1571,1.6331
0.mp4,0,0.1584,1.5632
0.mp4,0,0.1534,1.4915
0.mp4,0,0.1481,1.5444
0.mp4,0,0.1419,1.4886
0.mp4,0,0.167,1.6159
0.mp4,0,0.1676,1.6177
0.mp4,0,0.157,1.4979
0.mp4,0,0.1761,1.543
0.mp4,0,0.149,1.5259
0.mp4,0,0.1731,1.6461
0.mp4,0,0.1639,1.5333
0.mp4,0,0.1893,1.5267
0.mp4,0,0.1892,1.5803
0.mp4,0,0.1658,1.5258
0.mp4,0,0.1795,1.5654
0.mp4,0,0.1734,1.6381
0.mp4,0,0.1866,1.6078
0.mp4,0,0.1903,1.6139
0.mp4,0,0.1837,1.582
0.mp4,0,0.1608,1.5408
0.mp4,0,0.1515,1.6206
0.mp4,0,0.1516,1.7783
0.mp4,0,0.1493,1.7094
0.mp4,0,0.1763,1.6312
0.mp4,0,0.1728,1.6106
0.mp4,0,0.1775,1.656
0.mp4,0,0.1799,1.6491
0.mp4,0,0.17,1.6571
0.mp4,0,0.1667,1.5683
0.mp4,0,0.1604,1.4968
0.mp4,0,0.1658,1.6007
0.mp4,0,0.1636,1.5557
0.mp4,0,0.1682,1.5836
0.mp4,0,0.1791,1.5342
0.mp4,0,0.1798,1.5609
0.mp4,0,0.1866,1.5763
0.mp4,0,0.1839,1.5792
0.mp4,0,0.1907,1.6712
0.mp4,0,0.1981,1.6002
0.mp4,0,0.193,1.6489
0.mp4,0,0.1784,1.5406
0.mp4,0,0.183,1.6033
0.mp4,0,0.1742,1.5542
0.mp4,0,0.1756,1.634
0.mp4,0,0.1809,1.6034
0.mp4,0,0.182,1.6125
0.mp4,0,0.1835,1.5884
0.mp4,0,0.1855,1.6159
0.mp4,0,0.1697,1.5739
0.mp4,0,0.1721,1.5179
0.mp4,0,0.172,1.5721
0.mp4,0,0.1205,1.5382
0.mp4,0,0.1644,1.522
0.mp4,0,0.1878,1.5134
0.mp4,0,0.1859,1.4777
0.mp4,0,0.1947,1.6228
0.mp4,0,0.1704,1.5661
0.mp4,0,0.1737,1.5279
0.mp4,0,0.1879,1.5353
0.mp4,0,0.1694,1.5629
0.mp4,0,0.1218,1.6003
0.mp4,0,0.1629,1.5634
0.mp4,0,0.1479,1.6471
0.mp4,0,0.1523,1.5189
5.mp4,5,0.1591,1.6923
5.mp4,5,0.1841,1.5503
5.mp4,5,0.1789,1.4749
5.mp4,5,0.1617,1.9903
5.mp4,5,0.1605,1.7885
5.mp4,5,0.1544,1.8643
5.mp4,5,0.1613,1.662
5.mp4,5,0.1632,1.7503
5.mp4,5,0.0414,1.5594
5.mp4,5,0.1726,1.6331
5.mp4,5,0.1503,2.0705
5.mp4,5,0.1657,2.0166
5.mp4,5,0.1788,1.8486
5.mp4,5,0.1456,1.818
5.mp4,5,0.1644,1.5769
5.mp4,5,0.1736,1.6256
5.mp4,5,0.1713,1.8141
5.mp4,5,0.1616,1.8239
5.mp4,5,0.175,1.7261
5.mp4,5,0.1747,1.7102
5.mp4,5,0.1682,1.87
5.mp4,5,0.1681,1.7396
5.mp4,5,0.1873,1.4025
5.mp4,5,0.1872,1.5996
5.mp4,5,0.1853,1.7322
5.mp4,5,0.179,1.7709
5.mp4,5,0.1736,1.6849
5.mp4,5,0.1659,1.7597
5.mp4,5,0.1714,1.3433
5.mp4,5,0.1731,1.3256
5.mp4,5,0.1758,1.2847
5.mp4,5,0.1488,1.533
5.mp4,5,0.1783,1.6368
5.mp4,5,0.1664,1.5813
5.mp4,5,0.1584,1.5536
5.mp4,5,0.1754,1.8035
5.mp4,5,0.0472,1.437
5.mp4,5,0.1521,1.707
5.mp4,5,0.1439,1.6139
5.mp4,5,0.1525,1.8531
5.mp4,5,0.1566,1.4872
5.mp4,5,0.1313,1.3482
5.mp4,5,0.118,1.4652
5.mp4,5,0.1342,1.5817
5.mp4,5,0.1429,1.4894
5.mp4,5,0.1483,1.4243
5.mp4,5,0.1564,1.5673
5.mp4,5,0.1733,1.7303
5.mp4,5,0.1733,1.5957
5.mp4,5,0.1682,1.3663
5.mp4,5,0.191,1.2979
5.mp4,5,0.1323,1.7722
5.mp4,5,0.1599,1.5951
5.mp4,5,0.1499,1.6734
5.mp4,5,0.1383,1.9384
5.mp4,5,0.1374,1.9469
5.mp4,5,0.1408,1.4088
5.mp4,5,0.1423,1.4723
5.mp4,5,0.1584,1.6847
5.mp4,5,0.1491,1.6287
5.mp4,5,0.1522,1.6136
5.mp4,5,0.0546,1.6205
5.mp4,5,0.1443,1.5439
5.mp4,5,0.1535,1.4402
5.mp4,5,0.1651,1.6492
5.mp4,5,0.1713,1.604
5.mp4,5,0.1632,1.857
5.mp4,5,0.1552,1.7293
5.mp4,5,0.1504,1.7534
5.mp4,5,0.1543,1.7421
5.mp4,5,0.1524,1.6349
5.mp4,5,0.1555,1.8021
5.mp4,5,0.027,2.1576
5.mp4,5,0.132,2.0221
5.mp4,5,0.1386,2.0529
5.mp4,5,0.1329,2.0292
5.mp4,5,0.1318,1.9574
5.mp4,5,0.1382,1.5716
5.mp4,5,0.1464,1.6291
5.mp4,5,0.1547,1.356
5.mp4,5,0.0514,1.363
5.mp4,5,0.1498,1.3324
5.mp4,5,0.155,1.5769
5.mp4,5,0.1508,1.5565
5.mp4,5,0.1515,1.7457
5.mp4,5,0.1488,1.725
5.mp4,5,0.1579,1.6405
5.mp4,5,0.1269,1.898
5.mp4,5,0.0994,1.3693
5.mp4,5,0.1544,1.5807
5.mp4,5,0.1685,1.6033
5.mp4,5,0.1742,1.6751
5.mp4,5,0.0404,1.6409
5.mp4,5,0.1535,1.6715
5.mp4,5,0.1514,1.6738
5.mp4,5,0.1371,1.7677
5.mp4,5,0.1464,1.8704
5.mp4,5,0.168,1.5721
5.mp4,5,0.1684,1.643
5.mp4,5,0.167,1.3948
5.mp4,5,0.2014,1.8185
5.mp4,5,0.1638,1.681
5.mp4,5,0.1533,1.6572
5.mp4,5,0.1528,2.0097
5.mp4,5,0.1614,1.6049
5.mp4,5,0.1719,1.4996
5.mp4,5,0.1776,1.5752
5.mp4,5,0.1874,1.3596
5.mp4,5,0.1763,1.6068
5.mp4,5,0.2018,1.6939
5.mp4,5,0.1935,1.6959
5.mp4,5,0.1808,1.5986
5.mp4,5,0.1706,1.4133
5.mp4,5,0.1816,1.6526
5.mp4,5,0.1686,1.5974
5.mp4,5,0.1721,1.4673
5.mp4,5,0.1735,1.6529
5.mp4,5,0.1866,1.5626
5.mp4,5,0.1865,1.5346
5.mp4,5,0.1788,1.4232
5.mp4,5,0.1258,1.5104
5.mp4,5,0.2012,1.2254
5.mp4,5,0.2067,1.2756
5.mp4,5,0.1999,1.2984
5.mp4,5,0.1933,1.2865
5.mp4,5,0.1663,1.4449
5.mp4,5,0.1361,2.1647
5.mp4,5,0.146,1.8353
5.mp4,5,0.1434,1.9053
5.mp4,5,0.16,1.8468
5.mp4,5,0.1459,1.6141
5.mp4,5,0.1143,1.5494
5.mp4,5,0.1725,1.6577
5.mp4,5,0.1793,1.5035
5.mp4,5,0.1776,1.5718
5.mp4,5,0.185,1.5509
5.mp4,5,0.1685,1.5964
5.mp4,5,0.1156,1.5823
5.mp4,5,0.109,1.6314
5.mp4,5,0.1835,1.5285
5.mp4,5,0.1579,1.7602
5.mp4,5,0.1623,1.6273
5.mp4,5,0.181,1.7746
5.mp4,5,0.1533,1.8927
5.mp4,5,0.1503,2.0248
5.mp4,5,0.1603,1.8187
5.mp4,5,0.2143,2.9316
5.mp4,5,0.2202,2.8691
5.mp4,5,0.1684,1.6128
5.mp4,5,0.1352,1.8113
5.mp4,5,0.1476,2.0086
5.mp4,5,0.1429,1.5047
5.mp4,5,0.1473,1.6077
5.mp4,5,0.1583,1.3261
5.mp4,5,0.1473,1.5052
5.mp4,5,0.147,1.6105
5.mp4,5,0.1354,1.7341
5.mp4,5,0.1151,1.3758
5.mp4,5,0.1123,1.3118
5.mp4,5,0.1266,1.8479
5.mp4,5,0.0378,1.5921
5.mp4,5,0.1088,1.4732
5.mp4,5,0.1489,1.46
5.mp4,5,0.1627,1.4702
5.mp4,5,0.1542,1.6641
5.mp4,5,0.1438,1.8309
5.mp4,5,0.1587,1.5815
5.mp4,5,0.1762,1.4764
5.mp4,5,0.1709,1.6027
5.mp4,5,0.165,1.6266
5.mp4,5,0.1712,1.5255
5.mp4,5,0.1697,1.5414
5.mp4,5,0.1622,1.7505
5.mp4,5,0.1874,1.5094
5.mp4,5,0.1817,1.7496
5.mp4,5,0.1582,1.5034
5.mp4,5,0.1748,1.6859
5.mp4,5,0.1741,1.6606
5.mp4,5,0.1633,1.64
5.mp4,5,0.1628,1.6975
5.mp4,5,0.165,1.6244
5.mp4,5,0.1526,1.555
5.mp4,5,0.1689,1.6933
5.mp4,5,0.1846,1.4989
5.mp4,5,0.1845,1.6262
5.mp4,5,0.2441,2.6482
5.mp4,5,0.1624,2.027
5.mp4,5,0.1532,1.7176
5.mp4,5,0.1393,1.6699
5.mp4,5,0.1461,1.5708
5.mp4,5,0.1244,1.6262
5.mp4,5,0.1533,1.8485
5.mp4,5,0.1558,1.7033
5.mp4,5,0.1727,1.6711
5.mp4,5,0.1565,1.6588
5.mp4,5,0.1635,1.7218
5.mp4,5,0.1606,1.6613
5.mp4,5,0.1801,1.6901
5.mp4,5,0.1747,1.6416
5.mp4,5,0.1748,1.6093
5.mp4,5,0.1744,1.5814
5.mp4,5,0.1419,1.7661
5.mp4,5,0.1189,1.5158
5.mp4,5,0.1473,1.6953
5.mp4,5,0.153,1.6291
5.mp4,5,0.1656,1.7224
5.mp4,5,0.1718,1.6857
5.mp4,5,0.1687,1.659
5.mp4,5,0.1462,1.9253
5.mp4,5,0.148,1.5947
5.mp4,5,0.1307,1.5227
5.mp4,5,0.1362,1.5286
5.mp4,5,0.1447,1.4329
5.mp4,5,0.1527,1.5079
5.mp4,5,0.1476,1.5003
5.mp4,5,0.1586,1.2668
5.mp4,5,0.1594,1.2135
5.mp4,5,0.1656,1.3677
5.mp4,5,0.1514,1.2831
5.mp4,5,0.1507,1.3829
5.mp4,5,0.1597,1.4492
5.mp4,5,0.159,1.4521
5.mp4,5,0.1486,1.3948
5.mp4,5,0.0871,1.2529
5.mp4,5,0.1916,1.0341
5.mp4,5,0.1582,1.5574
5.mp4,5,0.1471,1.7901
5.mp4,5,0.1423,1.724
5.mp4,5,0.1614,1.686
5.mp4,5,0.1587,1.6045
5.mp4,5,0.1664,1.7432
5.mp4,5,0.1605,1.6668
5.mp4,5,0.1593,1.7665
5.mp4,5,0.165,1.6938
5.mp4,5,0.1985,1.66
5.mp4,5,0.1649,1.7094
5.mp4,5,0.1589,1.8102
5.mp4,5,0.1669,1.7747
5.mp4,5,0.1727,1.7022
5.mp4,5,0.1632,1.7523
5.mp4,5,0.1679,1.6751
5.mp4,5,0.1238,1.893
5.mp4,5,0.1786,1.6275
5.mp4,5,0.17,1.6602
5.mp4,5,0.1706,1.7352
5.mp4,5,0.3617,1.7122
5.mp4,5,0.2143,0.7378
5.mp4,5,0.1744,1.256
5.mp4,5,0.1739,1.2775
5.mp4,5,0.18,1.5774
5.mp4,5,0.1592,1.897
5.mp4,5,0.1663,1.9613
5.mp4,5,0.1661,1.5683
5.mp4,5,0.1675,2.0638
5.mp4,5,0.1588,1.8763
5.mp4,5,0.1666,1.7514
5.mp4,5,0.1707,1.7037
5.mp4,5,0.1709,1.3904
5.mp4,5,0.2285,1.2764
5.mp4,5,0.1912,1.3178
5.mp4,5,0.143,1.3368
5.mp4,5,0.148,1.6007
5.mp4,5,0.1521,1.4325
5.mp4,5,0.1509,1.3474
5.mp4,5,0.1605,1.4435
5.mp4,5,0.1829,1.5348
5.mp4,5,0.0721,1.5926
5.mp4,5,0.1751,1.5795
5.mp4,5,0.1637,1.6608
5.mp4,5,0.1728,1.7715
5.mp4,5,0.1752,1.8128
5.mp4,5,0.1616,1.8584
5.mp4,5,0.1624,1.6464
5.mp4,5,0.1682,1.6392
5.mp4,5,0.178,1.7661
5.mp4,5,0.1695,1.4628
5.mp4,5,0.1788,1.7516
5.mp4,5,0.1647,1.7212
5.mp4,5,0.1631,1.6527
5.mp4,5,0.1681,1.7221
5.mp4,5,0.1323,1.6691
5.mp4,5,0.1711,1.6148
5.mp4,5,0.1642,1.6617
5.mp4,5,0.172,1.5816
5.mp4,5,0.1738,1.6348
5.mp4,5,0.1651,1.645
5.mp4,5,0.1476,1.5396
5.mp4,5,0.1643,1.6541
5.mp4,5,0.1569,1.6731
5.mp4,5,0.1614,1.5901
5.mp4,5,0.1412,1.5537
5.mp4,5,0.1543,1.6179
5.mp4,5,0.1389,1.5898
5.mp4,5,0.1486,1.5456
5.mp4,5,0.1501,1.4886
5.mp4,5,0.147,1.4295
5.mp4,5,0.1552,1.7635
5.mp4,5,0.1552,1.704
5.mp4,5,0.1577,1.6259
5.mp4,5,0.1532,1.4992
5.mp4,5,0.1503,1.6415
5.mp4,5,0.1593,1.5628
5.mp4,5,0.184,2.4824
5.mp4,5,0.1737,2.667
5.mp4,5,0.1608,2.2319
5.mp4,5,0.1718,2.2548
5.mp4,5,0.1641,2.5082
5.mp4,5,0.1559,2.0477
5.mp4,5,0.1534,2.0155
5.mp4,5,0.1566,2.2006
5.mp4,5,0.152,2.146
5.mp4,5,0.1477,2.1795
5.mp4,5,0.142,2.2161
5.mp4,5,0.1589,2.2497
5.mp4,5,0.1653,2.1772
5.mp4,5,0.1607,2.0586
5.mp4,5,0.1614,2.4596
5.mp4,5,0.1766,2.2371
5.mp4,5,0.1598,2.1895
5.mp4,5,0.1631,1.8398
5.mp4,5,0.1328,1.5888
5.mp4,5,0.0632,1.3821
5.mp4,5,0.1662,1.8203
5.mp4,5,0.1617,1.9771
5.mp4,5,0.1555,2.2547
5.mp4,5,0.1613,1.881
5.mp4,5,0.1555,1.7488
5.mp4,5,0.0796,2.0555
5.mp4,5,0.1038,1.7831
5.mp4,5,0.1594,2.0704
5.mp4,5,0.077,1.9105
5.mp4,5,0.1605,2.035
5.mp4,5,0.1604,2.0295
5.mp4,5,0.1489,2.0858
5.mp4,5,0.1585,2.1726
5.mp4,5,0.1446,2.0621
5.mp4,5,0.1571,2.0625
5.mp4,5,0.1502,2.1168
5.mp4,5,0.0894,2.1917
5.mp4,5,0.1609,3.1699
5.mp4,5,0.157,2.8656
5.mp4,5,0.1637,3.6738
5.mp4,5,0.1598,3.1286
5.mp4,5,0.148,3.1063
5.mp4,5,0.1569,2.8866
5.mp4,5,0.1543,3.3451
5.mp4,5,0.1542,3.1472
5.mp4,5,0.1515,2.8898
5.mp4,5,0.1566,2.7191
5.mp4,5,0.1662,2.5628
5.mp4,5,0.163,2.3518
5.mp4,5,0.1595,2.1724
5.mp4,5,0.1465,2.3881
5.mp4,5,0.1561,2.4472
5.mp4,5,0.1584,2.4548
5.mp4,5,0.1481,2.2774
5.mp4,5,0.1578,2.3497
5.mp4,5,0.1526,2.2431
5.mp4,5,0.1506,2.0829
5.mp4,5,0.1519,2.0501
5.mp4,5,0.157,2.1276
5.mp4,5,0.1375,2.3892
5.mp4,5,0.1575,2.0418
5.mp4,5,0.1507,2.1021
5.mp4,5,0.1487,2.1945
5.mp4,5,0.1587,2.1185
5.mp4,5,0.1535,2.3898
5.mp4,5,0.1558,2.1194
5.mp4,5,0.1569,2.2037
5.mp4,5,0.1591,2.3675
5.mp4,5,0.1642,2.2596
5.mp4,5,0.1562,2.3044
5.mp4,5,0.1555,2.3185
5.mp4,5,0.1555,2.2924
5.mp4,5,0.1558,2.2308
5.mp4,5,0.1637,2.1547
5.mp4,5,0.1726,2.2409
5.mp4,5,0.1688,2.053
5.mp4,5,0.162,2.0877
5.mp4,5,0.1678,2.2601
5.mp4,5,0.1585,2.2171
5.mp4,5,0.1697,2.1248
5.mp4,5,0.1652,2.405
5.mp4,5,0.1621,2.1735
5.mp4,5,0.161,2.2284
5.mp4,5,0.1554,2.1598
5.mp4,5,0.1619,2.221
5.mp4,5,0.1571,2.1617
5.mp4,5,0.1634,2.0881
5.mp4,5,0.1547,2.1403
5.mp4,5,0.156,2.1497
5.mp4,5,0.1601,2.2158
5.mp4,5,0.143,2.2879
5.mp4,5,0.1499,2.0679
5.mp4,5,0.142,2.234
5.mp4,5,0.1247,2.2615
5.mp4,5,0.0753,1.9926
5.mp4,5,0.124,1.0862
5.mp4,5,0.1502,2.2567
5.mp4,5,0.1686,2.453
5.mp4,5,0.1553,2.204
5.mp4,5,0.1542,2.2575
5.mp4,5,0.1628,2.1849
5.mp4,5,0.1566,2.2647
5.mp4,5,0.1584,2.2927
5.mp4,5,0.1623,2.206
5.mp4,5,0.1673,2.3518
5.mp4,5,0.1693,2.1403
5.mp4,5,0.0949,2.159
5.mp4,5,0.1756,2.4006
5.mp4,5,0.1687,2.3222
5.mp4,5,0.1399,2.1437
5.mp4,5,0.1482,2.1067
5.mp4,5,0.1752,2.286
5.mp4,5,0.1678,2.3938
5.mp4,5,0.1771,2.1552
5.mp4,5,0.1808,2.4004
5.mp4,5,0.1693,2.2073
5.mp4,5,0.1699,2.2584
5.mp4,5,0.172,2.3162
5.mp4,5,0.0998,2.1861
5.mp4,5,0.1698,2.2681
5.mp4,5,0.0802,2.2257
5.mp4,5,0.1868,2.0817
5.mp4,5,0.18,2.1266
5.mp4,5,0.184,2.0289
5.mp4,5,0.1786,2.0433
5.mp4,5,0.1889,2.0669
5.mp4,5,0.1872,2.0917
5.mp4,5,0.1828,2.0552
5.mp4,5,0.1876,2.6947
5.mp4,5,0.2077,3.4716
5.mp4,5,0.1231,2.2577
5.mp4,5,0.1558,2.3005
5.mp4,5,0.1761,2.2456
5.mp4,5,0.1701,2.3725
5.mp4,5,0.1563,2.1683
5.mp4,5,0.1549,2.326
5.mp4,5,0.1504,2.2488
5.mp4,5,0.1443,2.3741
5.mp4,5,0.1444,2.3291
5.mp4,5,0.1458,2.3653
5.mp4,5,0.1413,2.3347
5.mp4,5,0.1491,2.2373
5.mp4,5,0.1512,2.2995
5.mp4,5,0.1465,2.3465
5.mp4,5,0.1563,2.2918
5.mp4,5,0.1579,2.3898
5.mp4,5,0.1529,2.2902
5.mp4,5,0.1601,2.2794
5.mp4,5,0.1818,2.3917
5.mp4,5,0.0843,2.4655
5.mp4,5,0.1541,2.4411
5.mp4,5,0.1569,2.157
5.mp4,5,0.1437,2.306
5.mp4,5,0.1543,2.4119
5.mp4,5,0.1464,2.3033
5.mp4,5,0.1404,2.3221
5.mp4,5,0.1356,2.3254
5.mp4,5,0.1387,2.387
5.mp4,5,0.14,2.2769
5.mp4,5,0.1445,2.3753
5.mp4,5,0.1531,2.3521
5.mp4,5,0.1601,2.4444
5.mp4,5,0.1551,2.2511
5.mp4,5,0.1644,2.2936
5.mp4,5,0.1569,2.3952
5.mp4,5,0.1594,2.329
5.mp4,5,0.1561,2.3965
5.mp4,5,0.1597,2.3621
5.mp4,5,0.1577,2.3872
5.mp4,5,0.1658,2.2729
5.mp4,5,0.1625,2.351
5.mp4,5,0.1565,2.3287
5.mp4,5,0.1561,2.323
5.mp4,5,0.1626,2.3864
5.mp4,5,0.1574,2.3346
5.mp4,5,0.16,2.3137
5.mp4,5,0.161,2.218
5.mp4,5,0.1621,2.4829
5.mp4,5,0.1646,2.2834
5.mp4,5,0.1655,2.4406
5.mp4,5,0.165,2.361
5.mp4,5,0.1598,2.3483
5.mp4,5,0.1621,2.3474
5.mp4,5,0.1622,2.3743
5.mp4,5,0.1603,2.2427
5.mp4,5,0.164,2.4178
5.mp4,5,0.1665,2.3317
5.mp4,5,0.1631,2.3177
5.mp4,5,0.1647,2.3574
5.mp4,5,0.1622,2.4656
5.mp4,5,0.1546,2.3698
5.mp4,5,0.1507,2.4227
5.mp4,5,0.1484,2.4278
5.mp4,5,0.1455,2.3454
5.mp4,5,0.1449,2.3215
5.mp4,5,0.136,2.4707
5.mp4,5,0.1548,2.3145
5.mp4,5,0.15,2.2175
5.mp4,5,0.1483,2.3458
5.mp4,5,0.1645,2.3507
5.mp4,5,0.1591,2.3539
5.mp4,5,0.171,2.2231
5.mp4,5,0.1686,2.5585
5.mp4,5,0.1576,2.5757
5.mp4,5,0.1575,2.3572
5.mp4,5,0.1559,2.3004
5.mp4,5,0.1686,2.2941
5.mp4,5,0.1257,2.2759
5.mp4,5,0.1669,2.2674
5.mp4,5,0.1575,2.2107
5.mp4,5,0.157,2.2094
5.mp4,5,0.158,2.1672
5.mp4,5,0.1522,2.1249
5.mp4,5,0.1626,2.1662
5.mp4,5,0.1756,2.066
5.mp4,5,0.1591,2.3291
5.mp4,5,0.1601,2.2727
5.mp4,5,0.1555,2.0853
5.mp4,5,0.1624,2.3143
5.mp4,5,0.1596,2.1344
5.mp4,5,0.1873,2.5945
5.mp4,5,0.1781,2.5799
5.mp4,5,0.1552,2.0464
5.mp4,5,0.1655,2.8151
5.mp4,5,0.151,2.3591
5.mp4,5,0.0859,1.2478
5.mp4,5,0.1476,2.3909
5.mp4,5,0.1381,2.3593
5.mp4,5,0.1241,2.3884
5.mp4,5,0.1416,2.5699
5.mp4,5,0.1319,2.395
5.mp4,5,0.0747,1.8393
5.mp4,5,0.1168,1.9143
5.mp4,5,0.1667,1.8902
5.mp4,5,0.1393,2.5854
5.mp4,5,0.161,2.624
5.mp4,5,0.1542,2.512
5.mp4,5,0.0636,2.5651
5.mp4,5,0.1138,2.4816
5.mp4,5,0.1527,2.3822
5.mp4,5,0.124,2.3758
5.mp4,5,0.1585,1.9384
5.mp4,5,0.1465,2.6941
5.mp4,5,0.1346,2.2564
5.mp4,5,0.166,2.4583
5.mp4,5,0.1626,2.3224
5.mp4,5,0.1824,2.2243
5.mp4,5,0.1361,2.2931
5.mp4,5,0.1518,2.1949
5.mp4,5,0.1314,2.475
5.mp4,5,0.1163,1.5144
5.mp4,5,0.222,1.5299
5.mp4,5,0.1611,2.6143
5.mp4,5,0.1182,2.7595
5.mp4,5,0.1237,2.4643
5.mp4,5,0.139,2.3416
5.mp4,5,0.1384,2.4122
5.mp4,5,0.129,2.3831
5.mp4,5,0.1519,2.3201
5.mp4,5,0.1461,2.3529
5.mp4,5,0.1347,2.4299
5.mp4,5,0.1485,2.3986
5.mp4,5,0.1466,2.4263
5.mp4,5,0.1219,2.3812
5.mp4,5,0.1433,2.4357
5.mp4,5,0.1437,2.3621
5.mp4,5,0.1261,2.3231
5.mp4,5,0.1357,2.3326
5.mp4,5,0.145,2.33
5.mp4,5,0.1312,2.1299
5.mp4,5,0.0912,2.9511
5.mp4,5,0.1242,2.5995
5.mp4,5,0.1584,2.1908
5.mp4,5,0.1446,2.2261
5.mp4,5,0.1339,2.3243
5.mp4,5,0.181,2.1236
5.mp4,5,0.1668,2.2929
5.mp4,5,0.1706,2.3883
5.mp4,5,0.1505,2.2701
5.mp4,5,0.1631,2.3379
5.mp4,5,0.161,2.2296
5.mp4,5,0.159,2.2264
5.mp4,5,0.1567,2.3312
5.mp4,5,0.1203,2.4035
5.mp4,5,0.1267,2.1599
5.mp4,5,0.1606,2.3431
